dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
364,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0605/GOPR0605_frame_000299_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0605/GOPR0605_frame_000299_gt_labelTrainIds.png,snow,0.7349237456779956,0.02882577113214745,0.23770570073527073,0.015071648491682403,0.021710999281092738,508538,31417,477121,6955,14659,7468,7191,151
365,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000110_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000110_gt_labelTrainIds.png,snow,0.5791811514669287,0.0584045028025418,0.24878312601406166,0.036153113426960294,0.033769813921433495,512392,53621,458771,2902,29926,13340,16586,98
366,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000162_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000162_gt_labelTrainIds.png,snow,0.7658806845920708,0.03520370473831561,0.26857059168131225,0.017464759881816744,0.025659891474294122,483273,34140,449133,10873,17013,9169,7844,279
367,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000182_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000182_gt_labelTrainIds.png,snow,0.6752095986787306,0.031196766500449096,0.23362326148157486,0.010652588306033765,0.017118150533839232,516592,47598,468994,22666,16116,11120,4996,388
368,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000196_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000196_gt_labelTrainIds.png,snow,0.52740096898629,0.12384757160647572,0.34415270018621974,0.09745077257767613,0.15484672742336372,501875,53700,448175,12070,62156,18481,43675,1869
369,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000202_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000202_gt_labelTrainIds.png,snow,0.5427813506806248,0.05530563220900915,0.2815574887847919,0.03560491450547411,0.02989010989010989,503710,40347,463363,2275,27858,11360,16498,68
370,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000213_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000213_gt_labelTrainIds.png,snow,0.5430467270846404,0.04124699479956749,0.2800696556460316,0.020269891810610403,0.12067430403039117,504958,40772,464186,16847,20828,11419,9409,2033
371,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000220_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000220_gt_labelTrainIds.png,snow,0.7412234443785208,0.022650928066995812,0.18305715092740796,0.00813761319396526,0.0030469915377056367,512032,42484,469548,141451,11598,7777,3821,431
372,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000229_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000229_gt_labelTrainIds.png,snow,0.563711206976384,0.050550233869417566,0.29523184601924757,0.02589353411034507,0.0354676710608914,499424,45720,453704,9558,25246,13498,11748,339
373,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000238_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000238_gt_labelTrainIds.png,snow,0.6183624095859167,0.05559722310212273,0.273338699579644,0.02751154774374853,0.0770169078033409,489323,55905,433418,29513,27205,15281,11924,2273
