dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
14,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000869_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000869_gt_labelTrainIds.png,fog,0.760087266518703,0.06021923862980746,0.0,0.06021923862980746,0.12712623097582812,511315,0,511315,3351,30791,0,30791,426
15,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000874_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000874_gt_labelTrainIds.png,fog,0.6762453389285902,0.07799482991027229,0.0,0.07799482991027229,0.010862516212710765,514111,0,514111,6168,40098,0,40098,67
16,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000879_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000879_gt_labelTrainIds.png,fog,0.6670852015368978,0.04944554214311808,0.0,0.04944554214311808,0.03300561797752809,509146,0,509146,2848,25175,0,25175,94
17,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000884_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000884_gt_labelTrainIds.png,fog,0.6590013709819647,0.09426962713650429,0.0,0.09426962713650429,0.02201094034904923,508658,0,508658,7678,47951,0,47951,169
18,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000889_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000889_gt_labelTrainIds.png,fog,0.6879542324348406,0.056475468903655276,0.0,0.056475468903655276,0.023496240601503758,502342,0,502342,1064,28370,0,28370,25
19,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000894_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000894_gt_labelTrainIds.png,fog,0.7887555849264949,0.031363990707834064,0.0,0.031363990707834064,0.2165087956698241,511829,0,511829,739,16053,0,16053,160
20,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000899_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000899_gt_labelTrainIds.png,fog,0.7334320157920362,0.03364543861146565,0.0,0.03364543861146565,0.008788657656910705,503783,0,503783,12061,16950,0,16950,106
21,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000904_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000904_gt_labelTrainIds.png,fog,0.5932437404101503,0.027880429990300368,0.0,0.027880429990300368,0.045371312309257374,498988,0,498988,9830,13912,0,13912,446
22,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000910_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000910_gt_labelTrainIds.png,fog,0.6822735184303371,0.030896297947812533,0.0,0.030896297947812533,0.010238122627401357,497859,0,497859,8693,15382,0,15382,89
23,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000916_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000916_gt_labelTrainIds.png,fog,0.7327820019255618,0.05167067447154992,0.0,0.05167067447154992,0.01664247701983551,499858,0,499858,10335,25828,0,25828,172
24,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000921_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000921_gt_labelTrainIds.png,fog,0.71862178490296,0.024945114765474046,0.0,0.024945114765474046,0.02961179044485525,501501,0,501501,58963,12510,0,12510,1746
25,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000926_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000926_gt_labelTrainIds.png,fog,0.6490677994967147,0.026586067610239312,0.0,0.026586067610239312,0.026903589524013415,499096,0,499096,14013,13269,0,13269,377
26,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000931_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000931_gt_labelTrainIds.png,fog,0.5011811445013402,0.027789615703889818,0.0,0.027789615703889818,0.12580522925350512,495113,0,495113,10556,13759,0,13759,1328
27,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000935_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000935_gt_labelTrainIds.png,fog,0.7460243301271244,0.02062912066089443,0.0,0.02062912066089443,0.005619950825430277,503560,0,503560,2847,10388,0,10388,16
28,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000940_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000940_gt_labelTrainIds.png,fog,0.5672054292972759,0.024649843331455288,0.0,0.024649843331455288,0.03751954142782699,505845,0,505845,3838,12469,0,12469,144
29,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000944_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000944_gt_labelTrainIds.png,fog,0.5787223408017719,0.037037110072114104,0.0,0.037037110072114104,0.01691379992091736,507113,0,507113,101160,18782,0,18782,1711
30,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000948_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000948_gt_labelTrainIds.png,fog,0.6764544419313377,0.02719928997521982,0.0,0.02719928997521982,0.025245589944016055,509278,0,509278,9467,13852,0,13852,239
31,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000952_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000952_gt_labelTrainIds.png,fog,0.6716572180027166,0.03954747516294375,0.0,0.03954747516294375,0.006090597639893415,505696,0,505696,5254,19999,0,19999,32
32,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000957_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000957_gt_labelTrainIds.png,fog,0.6630310014350461,0.050110914508659746,0.0,0.050110914508659746,0.2631184407796102,499033,0,499033,4002,25007,0,25007,1053
33,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000962_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000962_gt_labelTrainIds.png,fog,0.6254002514665787,0.01873167039828451,0.0,0.01873167039828451,0.03492258972554539,475665,0,475665,11368,8910,0,8910,397
34,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000982_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000982_gt_labelTrainIds.png,fog,0.7152351891501453,0.024149186466514233,0.0,0.024149186466514233,0.05379649554257608,482832,0,482832,16265,11660,0,11660,875
35,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001002_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001002_gt_labelTrainIds.png,fog,0.7101627512648333,0.09383253068199472,0.0,0.09383253068199472,0.05703163618388532,508523,0,508523,16184,47716,0,47716,923
36,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001007_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001007_gt_labelTrainIds.png,fog,0.7333814362250873,0.051256656187848845,0.0,0.051256656187848845,0.004170061476927635,498784,0,498784,135010,25566,0,25566,563
37,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001011_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001011_gt_labelTrainIds.png,fog,0.6553966182583753,0.03908825151025945,0.0,0.03908825151025945,0.5344072347039706,504218,0,504218,7077,19709,0,19709,3782
38,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001015_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001015_gt_labelTrainIds.png,fog,0.5707996288801387,0.02612461774758195,0.0,0.02612461774758195,0.016971862438588656,505883,0,505883,6717,13216,0,13216,114
39,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001019_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001019_gt_labelTrainIds.png,fog,0.5800678212472856,0.02224877260268471,0.0,0.02224877260268471,0.00824091972733747,498005,0,498005,19658,11080,0,11080,162
40,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001024_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001024_gt_labelTrainIds.png,fog,0.710238000513619,0.0324120562321845,0.0,0.0324120562321845,0.15507740750459198,493952,0,493952,3811,16010,0,16010,591
41,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001029_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001029_gt_labelTrainIds.png,fog,0.5555755694364716,0.04030996933963232,0.0,0.04030996933963232,0.08449168710820387,487274,0,487274,3669,19642,0,19642,310
42,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001033_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001033_gt_labelTrainIds.png,fog,0.6660305856386554,0.020246754163850415,0.0,0.020246754163850415,0.052845528455284556,495635,0,495635,11070,10035,0,10035,585
43,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001039_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001039_gt_labelTrainIds.png,fog,0.5939730684938086,0.031187471063067417,0.0,0.031187471063067417,0.08371085286586567,496770,0,496770,5077,15493,0,15493,425
44,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001055_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001055_gt_labelTrainIds.png,fog,0.6034837446932098,0.05540883403300535,0.0,0.05540883403300535,0.024128365775503372,500949,0,500949,41818,27757,0,27757,1009
45,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001060_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001060_gt_labelTrainIds.png,fog,0.6442623456400532,0.026625066236426475,0.0,0.026625066236426475,0.01806340624231998,505764,0,505764,16276,13466,0,13466,294
46,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000001_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000001_gt_labelTrainIds.png,fog,0.6752814662717086,0.02721354141110014,0.0,0.02721354141110014,0.008496978851963747,509489,0,509489,15888,13865,0,13865,135
47,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000006_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000006_gt_labelTrainIds.png,fog,0.6098010742736145,0.01924667657193933,0.0,0.01924667657193933,0.05995947828289224,510166,0,510166,15794,9819,0,9819,947
48,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000010_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000010_gt_labelTrainIds.png,fog,0.5843855484245598,0.0241976006532253,0.0,0.0241976006532253,0.006806709835313313,509472,0,509472,39226,12328,0,12328,267
49,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000014_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000014_gt_labelTrainIds.png,fog,0.6512393729357628,0.038829717368589235,0.0,0.038829717368589235,0.003777367755807703,510099,0,510099,68831,19807,0,19807,260
50,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000018_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000018_gt_labelTrainIds.png,fog,0.7505222721225182,0.03143052053745252,0.0,0.03143052053745252,0.012932057264889663,501328,0,501328,25286,15757,0,15757,327
51,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000022_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000022_gt_labelTrainIds.png,fog,0.8143337046093009,0.02908901124912207,0.0,0.02908901124912207,0.02998766160613701,515418,0,515418,18641,14993,0,14993,559
52,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000026_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000026_gt_labelTrainIds.png,fog,0.6248335220553746,0.0813668248584886,0.0,0.0813668248584886,0.03887346291154304,505083,0,505083,5042,41097,0,41097,196
53,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000031_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000031_gt_labelTrainIds.png,fog,0.5738871712365898,0.044711136033026955,0.0,0.044711136033026955,0.042653061224489794,492204,0,492204,9800,22007,0,22007,418
54,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000051_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000051_gt_labelTrainIds.png,fog,0.6998131300934326,0.02672215438544029,0.0,0.02672215438544029,0.028658304827061953,481548,0,481548,26310,12868,0,12868,754
55,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000058_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000058_gt_labelTrainIds.png,fog,0.7134168930966578,0.018872830924638696,0.0,0.018872830924638696,0.007771052338201444,499925,0,499925,152489,9435,0,9435,1185
56,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000063_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000063_gt_labelTrainIds.png,fog,0.6585214336161441,0.04453515865087199,0.0,0.04453515865087199,0.20142491526596112,499493,0,499493,14457,22245,0,22245,2912
57,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000068_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000068_gt_labelTrainIds.png,fog,0.7815589479402603,0.019185258641465603,0.0,0.019185258641465603,0.03247697527872031,506222,0,506222,12378,9712,0,9712,402
58,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000073_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000073_gt_labelTrainIds.png,fog,0.5989544418495585,0.02320877599864883,0.0,0.02320877599864883,0.026971930374784382,485506,0,485506,6377,11268,0,11268,172
59,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000078_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000078_gt_labelTrainIds.png,fog,0.711822904502582,0.03075326475814098,0.0,0.03075326475814098,0.017709849587578846,502028,0,502028,4122,15439,0,15439,73
60,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000084_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000084_gt_labelTrainIds.png,fog,0.6065013459584808,0.030134177416786114,0.0,0.030134177416786114,0.00796812749003984,502320,0,502320,4769,15137,0,15137,38
61,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000095_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000095_gt_labelTrainIds.png,fog,0.7798327850834075,0.028988423328943302,0.0,0.028988423328943302,0.01608983491158971,492024,0,492024,11933,14263,0,14263,192
62,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000102_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000102_gt_labelTrainIds.png,fog,0.6601813122654787,0.0399493224765159,0.0,0.0399493224765159,0.02934747554377038,502787,0,502787,27907,20086,0,20086,819
