dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
16,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000879_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000879_gt_labelTrainIds.png,fog,0.6693540619735571,0.052974981635915824,0.2693602071005917,0.027259782097541894,0.06390449438202248,509146,54080,455066,2848,26972,14567,12405,182
17,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000884_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000884_gt_labelTrainIds.png,fog,0.6549010277303827,0.07510547361881657,0.23253104925053533,0.05469671295607429,0.016019796822089087,508658,58375,450283,7678,38203,13574,24629,123
18,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000889_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000889_gt_labelTrainIds.png,fog,0.5688303792119989,0.05509792133646002,0.2862724132258595,0.030318926186330475,0.039473684210526314,502342,48632,453710,1064,27678,13922,13756,42
19,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000894_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000894_gt_labelTrainIds.png,fog,0.7819097969507532,0.03360497353608334,0.2155734629335144,0.011264373867530085,0.21380243572395127,511829,55967,455862,739,17200,12065,5135,158
20,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000899_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000899_gt_labelTrainIds.png,fog,0.6770156493959435,0.033722852894996456,0.21966394762068403,0.010800590420384665,0.004560152557831026,503783,55289,448494,12061,16989,12145,4844,55
21,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000904_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000904_gt_labelTrainIds.png,fog,0.6012151002576908,0.02650163931797959,0.21174515235457064,0.008083937223347134,0.04343845371312309,498988,45125,453863,9830,13224,9555,3669,427
22,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000910_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000910_gt_labelTrainIds.png,fog,0.6818538935735512,0.03203517461771305,0.22771397160300344,0.013653901930970231,0.010468192798803636,497859,42751,455108,8693,15949,9735,6214,91
23,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000916_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000916_gt_labelTrainIds.png,fog,0.7233345054868328,0.05172068867558387,0.25993269001667857,0.01940809695266532,0.016158684083212384,499858,67152,432706,10335,25853,17455,8398,167
24,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000921_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000921_gt_labelTrainIds.png,fog,0.5974261188161638,0.024741725340527737,0.21302390807717536,0.006538520413741827,0.03008666451842681,501501,44211,457290,58963,12408,9418,2990,1774
25,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000926_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000926_gt_labelTrainIds.png,fog,0.6482935998003102,0.028477487297033036,0.23887959629178124,0.012476742205539614,0.02626132876614572,499096,35273,463823,14013,14213,8426,5787,368
26,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000931_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000931_gt_labelTrainIds.png,fog,0.48974660212396526,0.03002950841525066,0.23599037236301854,0.014210588127830047,0.15697233800682076,495113,35315,459798,10556,14868,8334,6534,1657
27,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000935_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000935_gt_labelTrainIds.png,fog,0.757228011417523,0.020891254269600444,0.17752100840336135,0.005259203606311044,0.009834913944502985,503560,45696,457864,2847,10520,8112,2408,28
28,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000940_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000940_gt_labelTrainIds.png,fog,0.4894478489589248,0.029985469857367376,0.24122258834223384,0.009858392516888966,0.05914538822303283,505845,44005,461840,3838,15168,10615,4553,227
29,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000944_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000944_gt_labelTrainIds.png,fog,0.5476787691462964,0.035023752102588575,0.265892434321795,0.012900632714448709,0.012969553183076315,507113,44345,462768,101160,17761,11791,5970,1312
30,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000948_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000948_gt_labelTrainIds.png,fog,0.581582419505411,0.03157018367178633,0.24777381098937173,0.008689798931688888,0.021337276856448716,509278,48738,460540,9467,16078,12076,4002,202
31,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000952_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000952_gt_labelTrainIds.png,fog,0.7217633677000742,0.024277431500348036,0.23179552715654952,0.006875695231808235,0.005519604111153407,505696,39125,466571,5254,12277,9069,3208,29
32,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000957_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000957_gt_labelTrainIds.png,fog,0.6660439811837762,0.05870553650760571,0.2605442772138607,0.03835251400221918,0.2623688155922039,499033,45712,453321,4002,29296,11910,17386,1050
33,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000962_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000962_gt_labelTrainIds.png,fog,0.5550182378303959,0.018990255747217053,0.20337690254134452,0.00708783363397505,0.025774102744546095,475665,28843,446822,11368,9033,5866,3167,293
34,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000982_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000982_gt_labelTrainIds.png,fog,0.7098981161659234,0.024623471518043543,0.19028789455428374,0.008325996901637218,0.05914540424223794,482832,43245,439587,16265,11889,8229,3660,962
35,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001002_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001002_gt_labelTrainIds.png,fog,0.7086202619353265,0.0936260503458054,0.28393599183494933,0.07060872248735273,0.06401384083044982,508523,54868,453655,16184,47611,15579,32032,1036
36,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001007_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001007_gt_labelTrainIds.png,fog,0.763128024861247,0.043130894335022776,0.25246278458844135,0.026581429560401524,0.006125472187245389,498784,36544,462240,135010,21513,9226,12287,827
37,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001011_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001011_gt_labelTrainIds.png,fog,0.6909125619877503,0.03131185320635122,0.2420641869074718,0.013163421584909562,0.34181150204889077,504218,39977,464241,7077,15788,9677,6111,2419
38,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001015_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001015_gt_labelTrainIds.png,fog,0.5602949004625755,0.030313333320155057,0.2331442831215971,0.010952722264688623,0.01563197856185797,505883,44080,461803,6717,15335,10277,5058,105
39,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001019_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001019_gt_labelTrainIds.png,fog,0.5771107654420966,0.021933514723747754,0.2175196286320133,0.007194881528458866,0.00824091972733747,498005,34898,463107,19658,10923,7591,3332,162
40,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001024_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001024_gt_labelTrainIds.png,fog,0.6962442323931949,0.03219138701736201,0.24156348628307842,0.008910654992756296,0.19391235896090264,493952,49428,444524,3811,15901,11940,3961,739
41,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001029_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001029_gt_labelTrainIds.png,fog,0.5625225581834926,0.03686221715092535,0.2633466042699821,0.014968840235594376,0.07440719542109567,487274,42951,444323,3669,17962,11311,6651,273
42,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001033_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001033_gt_labelTrainIds.png,fog,0.5688060500909635,0.020507026339947745,0.18875323520953702,0.006436604691025484,0.030532971996386632,495635,38251,457384,11070,10164,7220,2944,338
