dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
101,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000039_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000039_gt_labelTrainIds.png,night,0.6395100823129661,0.15525191393077997,0.0,0.15525191393077997,0.028688524590163935,455215,0,455215,244,70673,0,70673,7
102,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000043_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000043_gt_labelTrainIds.png,night,0.4643559099304049,0.09809455989296735,0.0,0.09809455989296735,1.0,463410,0,463410,888,45458,0,45458,888
103,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000047_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000047_gt_labelTrainIds.png,night,0.29208610180367006,0.21363168620487882,0.0,0.21363168620487882,1.0,495610,0,495610,2151,105878,0,105878,2151
104,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000049_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000049_gt_labelTrainIds.png,night,0.5756662586864992,0.07319104230250044,0.0,0.07319104230250044,0.06018518518518518,491153,0,491153,216,35948,0,35948,13
105,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000053_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000053_gt_labelTrainIds.png,night,0.43363657221686847,0.09254148691371453,0.0,0.09254148691371453,0.713859910581222,492806,0,492806,671,45605,0,45605,479
106,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000055_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000055_gt_labelTrainIds.png,night,0.504486891244209,0.062399139322216246,0.0,0.062399139322216246,0.4995383194829178,498212,0,498212,1083,31088,0,31088,541
107,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000057_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000057_gt_labelTrainIds.png,night,0.5468713317709232,0.06378284041510165,0.0,0.06378284041510165,0.04704684317718941,500793,0,500793,4910,31942,0,31942,231
108,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000059_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000059_gt_labelTrainIds.png,night,0.5268270145968585,0.11093655250533849,0.0,0.11093655250533849,0.12727272727272726,499673,0,499673,2310,55432,0,55432,294
109,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000061_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000061_gt_labelTrainIds.png,night,0.5583352131363843,0.13652484509984794,0.0,0.13652484509984794,0.23532089212562585,474822,0,474822,2197,64825,0,64825,517
110,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000063_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000063_gt_labelTrainIds.png,night,0.5545887918814293,0.09506725694938885,0.0,0.09506725694938885,0.939922480620155,470509,0,470509,1032,44730,0,44730,970
