dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
14,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000869_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000869_gt_labelTrainIds.png,fog,0.7751524904021899,0.05570929857328653,0.0,0.05570929857328653,0.12175470008952552,511315,0,511315,3351,28485,0,28485,408
15,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000874_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000874_gt_labelTrainIds.png,fog,0.6725854456428726,0.078434423694494,0.0,0.078434423694494,0.011673151750972763,514111,0,514111,6168,40324,0,40324,72
16,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000879_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000879_gt_labelTrainIds.png,fog,0.6366545653845074,0.046882426651687334,0.0,0.046882426651687334,0.059691011235955056,509146,0,509146,2848,23870,0,23870,170
17,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000884_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000884_gt_labelTrainIds.png,fog,0.6610823629804076,0.08368294610524163,0.0,0.08368294610524163,0.026829903620734567,508658,0,508658,7678,42566,0,42566,206
18,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000889_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000889_gt_labelTrainIds.png,fog,0.6310092629448752,0.05357505444497972,0.0,0.05357505444497972,0.022556390977443608,502342,0,502342,1064,26913,0,26913,24
19,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000894_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000894_gt_labelTrainIds.png,fog,0.7272772765437722,0.030875546325042153,0.0,0.030875546325042153,0.14749661705006767,511829,0,511829,739,15803,0,15803,109
20,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000899_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000899_gt_labelTrainIds.png,fog,0.6622614756346199,0.03779603519769425,0.0,0.03779603519769425,0.004145593234391841,503783,0,503783,12061,19041,0,19041,50
21,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000904_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000904_gt_labelTrainIds.png,fog,0.5973966731977746,0.028333346693708066,0.0,0.028333346693708066,0.0288911495422177,498988,0,498988,9830,14138,0,14138,284
22,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000910_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000910_gt_labelTrainIds.png,fog,0.6731355887532061,0.03215769926826672,0.0,0.03215769926826672,0.010813298055907052,497859,0,497859,8693,16010,0,16010,94
23,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000916_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000916_gt_labelTrainIds.png,fog,0.7844326662412845,0.04759551712686403,0.0,0.04759551712686403,0.016158684083212384,499858,0,499858,10335,23791,0,23791,167
24,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000921_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000921_gt_labelTrainIds.png,fog,0.6877493378393633,0.025327965447725927,0.0,0.025327965447725927,0.026270712141512473,501501,0,501501,58963,12702,0,12702,1549
25,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000926_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000926_gt_labelTrainIds.png,fog,0.6437364448820541,0.027792248385080227,0.0,0.027792248385080227,0.02569043031470777,499096,0,499096,14013,13871,0,13871,360
26,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000931_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000931_gt_labelTrainIds.png,fog,0.5371781888202439,0.029415507167050756,0.0,0.029415507167050756,0.11178476695718075,495113,0,495113,10556,14564,0,14564,1180
27,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000935_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000935_gt_labelTrainIds.png,fog,0.7591285992709059,0.01992414012232902,0.0,0.01992414012232902,0.012996136283807516,503560,0,503560,2847,10033,0,10033,37
28,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000940_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000940_gt_labelTrainIds.png,fog,0.590663453653712,0.023882809951665036,0.0,0.023882809951665036,0.04455445544554455,505845,0,505845,3838,12081,0,12081,171
29,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000944_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000944_gt_labelTrainIds.png,fog,0.5459106948313099,0.0381650638023478,0.0,0.0381650638023478,0.013691182285488336,507113,0,507113,101160,19354,0,19354,1385
30,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000948_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000948_gt_labelTrainIds.png,fog,0.6261320557054864,0.026729998154249743,0.0,0.026729998154249743,0.022710467941269675,509278,0,509278,9467,13613,0,13613,215
31,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000952_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000952_gt_labelTrainIds.png,fog,0.7194219281144228,0.03424587103714485,0.0,0.03424587103714485,0.00475827940616673,505696,0,505696,5254,17318,0,17318,25
32,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000957_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000957_gt_labelTrainIds.png,fog,0.6555894301144868,0.05089042207629556,0.0,0.05089042207629556,0.2471264367816092,499033,0,499033,4002,25396,0,25396,989
