dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
363,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0605/GOPR0605_frame_000181_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0605/GOPR0605_frame_000181_gt_labelTrainIds.png,snow,0.3521098256191256,0.1337144921961511,0.4397182167499897,0.10195136595616931,0.3949101918906755,514746,48406,466340,24441,68829,21285,47544,9652
364,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0605/GOPR0605_frame_000299_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0605/GOPR0605_frame_000299_gt_labelTrainIds.png,snow,0.4932708433618766,0.0402211830777641,0.26835789540694527,0.02519905851974656,0.05664989216391086,508538,31417,477121,6955,20454,8431,12023,394
365,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000110_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000110_gt_labelTrainIds.png,snow,0.43220979389168307,0.08021592842979594,0.2802073814363775,0.05684099474465474,0.3483804272915231,512392,53621,458771,2902,41102,15025,26077,1011
366,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000162_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000162_gt_labelTrainIds.png,snow,0.46981392201356786,0.06720425101340237,0.30164030462800234,0.04938403546388263,0.1736411294031086,483273,34140,449133,10873,32478,10298,22180,1888
367,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000182_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000182_gt_labelTrainIds.png,snow,0.5249692520128356,0.04084654814631276,0.2626791041640405,0.018332857136765076,0.033662754786905495,516592,47598,468994,22666,21101,12503,8598,763
368,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000196_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000196_gt_labelTrainIds.png,snow,0.41239793131979857,0.1418321295143213,0.45426443202979516,0.1043967200312378,0.7293289146644574,501875,53700,448175,12070,71182,24394,46788,8803
369,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000202_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000202_gt_labelTrainIds.png,snow,0.4566511334229435,0.061317027654801376,0.3163060450591122,0.03911404233829632,0.6443956043956044,503710,40347,463363,2275,30886,12762,18124,1466
370,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000213_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000213_gt_labelTrainIds.png,snow,0.431637873070733,0.061500164370106025,0.31188070244285293,0.039507869690167306,0.17249361904196592,504958,40772,464186,16847,31055,12716,18339,2906
371,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000220_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000220_gt_labelTrainIds.png,snow,0.31068416649445946,0.28005085619648773,0.30220789002918746,0.2780461209503608,0.6459268580639232,512032,42484,469548,141451,143395,12839,130556,91367
372,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000229_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000229_gt_labelTrainIds.png,snow,0.46595499956523556,0.07702673479848786,0.33436132983377076,0.05109498704000846,0.05879891190625654,499424,45720,453704,9558,38469,15287,23182,562
373,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000238_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000238_gt_labelTrainIds.png,snow,0.3655415646275051,0.1097638982839556,0.3669975851891602,0.0765842673816039,0.1455290888760885,489323,55905,433418,29513,53710,20517,33193,4295
374,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000258_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000258_gt_labelTrainIds.png,snow,0.39818378889510014,0.12321657088807815,0.35749202607128,0.09288394724793292,0.1465182109832044,503244,57688,445556,26495,62008,20623,41385,3882
375,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000352_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000352_gt_labelTrainIds.png,snow,0.2670880314278124,0.1480303087122745,0.38239284351549585,0.12396866886190663,0.20172740833502145,506653,47174,459479,54301,75000,18039,56961,10954
376,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000357_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000357_gt_labelTrainIds.png,snow,0.4559197083515849,0.047198387724648024,0.2879465599434995,0.02938371287840186,0.11326826694803482,493216,33982,459234,18955,23279,9785,13494,2147
377,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000377_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000377_gt_labelTrainIds.png,snow,0.29869673968874355,0.2697224002952775,0.37961347249201594,0.26283193331089993,0.4098869966286035,514770,30373,484397,219197,138845,11530,127315,89846
378,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0606/GOPR0606_frame_000397_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0606/GOPR0606_frame_000397_gt_labelTrainIds.png,snow,0.40584121994589706,0.12129340941624017,0.35913734917479545,0.09924620962143353,0.22133831131533602,509970,43262,466708,104460,61856,15537,46319,23121
379,/home/user/DATA/awseg/data/raw/rgb_anon/snow/val/GOPR0607/GOPR0607_frame_000360_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/snow/val/GOPR0607/GOPR0607_frame_000360_gt_labelTrainIds.png,snow,0.36278660702116455,0.08100414286057711,0.3436247864575245,0.06289817271514443,0.05865721717495382,499172,32195,466977,26527,40435,11063,29372,1556
