dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
262,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP010400/GP010400_frame_000380_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP010400/GP010400_frame_000380_gt_labelTrainIds.png,rain,0.5688719258139545,0.04009076089764971,0.21859182462386986,0.027213179983227857,0.39377311225098416,425734,28647,397087,8383,17068,6262,10806,3301
263,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000599_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000599_gt_labelTrainIds.png,rain,0.6094193845432064,0.19929040537480183,0.25040668968863267,0.19535486706218413,0.04042956411876184,490139,35039,455100,11081,97680,8774,88906,448
264,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000615_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000615_gt_labelTrainIds.png,rain,0.6920459225429026,0.041997214668378725,0.21266932585600884,0.023406378786705557,0.025463467829880043,515558,50642,464916,18340,21652,10770,10882,467
265,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000624_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000624_gt_labelTrainIds.png,rain,0.5572111884200843,0.03399557702939833,0.231192359908244,0.015540318517382638,0.05938061285582104,499212,42722,456490,18373,16971,9877,7094,1091
266,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000644_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000644_gt_labelTrainIds.png,rain,0.5944500627789391,0.05291550279329609,0.23553905867279648,0.031956163530444635,0.03113395225464191,515520,53074,462446,30160,27279,12501,14778,939
267,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000723_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000723_gt_labelTrainIds.png,rain,0.5877974071150045,0.07184047666520194,0.2798367431644847,0.04562456677260303,0.02177068214804064,516589,57823,458766,689,37112,16181,20931,15
268,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000738_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000738_gt_labelTrainIds.png,rain,0.6104120865846918,0.05183813141619314,0.3146994877842061,0.03600956823134173,0.034210526315789476,477795,27137,450658,4180,24768,8540,16228,143
269,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000748_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000748_gt_labelTrainIds.png,rain,0.5579836758613171,0.048618376031400186,0.276918856426234,0.023151963173689998,0.01681732184149674,508532,51033,457499,9514,24724,14132,10592,160
270,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000753_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000753_gt_labelTrainIds.png,rain,0.5144881706676505,0.052827843380981974,0.267801067671534,0.028630444147437952,0.08401639344262295,503617,50952,452665,976,26605,13645,12960,82
271,/home/user/DATA/awseg/data/raw/rgb_anon/rain/val/GP020402/GP020402_frame_000774_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/rain/val/GP020402/GP020402_frame_000774_gt_labelTrainIds.png,rain,0.6162810135822323,0.035657274812472876,0.21055037484000733,0.01018279312150993,0.05490862728431789,516192,65628,450564,11765,18406,13818,4588,646
