dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
14,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000869_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000869_gt_labelTrainIds.png,fog,0.7062817446437912,0.06074728885325093,0.0,0.06074728885325093,0.12772306774097283,511315,0,511315,3351,31061,0,31061,428
15,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000874_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000874_gt_labelTrainIds.png,fog,0.6789414514973516,0.07643096529737742,0.0,0.07643096529737742,0.010214007782101167,514111,0,514111,6168,39294,0,39294,63
16,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000879_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000879_gt_labelTrainIds.png,fog,0.6409406881569125,0.044786760575552004,0.0,0.044786760575552004,0.037570224719101125,509146,0,509146,2848,22803,0,22803,107
17,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000884_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000884_gt_labelTrainIds.png,fog,0.6124853370699389,0.08390313334303205,0.0,0.08390313334303205,0.02122948684553269,508658,0,508658,7678,42678,0,42678,163
18,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000889_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000889_gt_labelTrainIds.png,fog,0.6274561434399037,0.05757034052498099,0.0,0.05757034052498099,0.014097744360902255,502342,0,502342,1064,28920,0,28920,15
19,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000894_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000894_gt_labelTrainIds.png,fog,0.71875923040272,0.03173911599381825,0.0,0.03173911599381825,0.21109607577807848,511829,0,511829,739,16245,0,16245,156
20,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000899_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000899_gt_labelTrainIds.png,fog,0.6357224285027389,0.036658640724280094,0.0,0.036658640724280094,0.0031506508581377996,503783,0,503783,12061,18468,0,18468,38
21,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000904_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000904_gt_labelTrainIds.png,fog,0.5950770347487102,0.027746158224245875,0.0,0.027746158224245875,0.03611393692777213,498988,0,498988,9830,13845,0,13845,355
22,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000910_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000910_gt_labelTrainIds.png,fog,0.6328882743366895,0.031079080623228665,0.0,0.031079080623228665,0.0118486138272173,497859,0,497859,8693,15473,0,15473,103
23,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000916_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000916_gt_labelTrainIds.png,fog,0.7920835357123944,0.04808965746271941,0.0,0.04808965746271941,0.01896468311562651,499858,0,499858,10335,24038,0,24038,196
